Country,EdLevel,YearsCodePro,Salary
Italy,Bachelor's Degree,2.0,18804.0
Italy,Less than Bachelor's Degree,8.0,35672.0
Italy,Less than Bachelor's Degree,7.0,19452.0
Italy,Master's Degree,4.0,43239.0
Italy,Bachelor's Degree,5.0,55907.0
Italy,Post Graduate Degree,2.0,25944.0
Italy,Bachelor's Degree,1.0,18156.0
Italy,Less than Bachelor's Degree,9.0,16212.0
Italy,Less than Bachelor's Degree,6.0,18156.0
Italy,Less than Bachelor's Degree,2.0,28105.0
Italy,Less than Bachelor's Degree,1.0,18804.0
Italy,Less than Bachelor's Degree,2.0,16860.0
Italy,Master's Degree,0.5,25944.0
Italy,Bachelor's Degree,4.0,44320.0
Italy,Less than Bachelor's Degree,0.5,6480.0
Italy,Master's Degree,8.0,36861.0
Italy,Master's Degree,6.0,35672.0
Italy,Less than Bachelor's Degree,1.0,12588.0
Italy,Master's Degree,2.0,16860.0
Italy,Bachelor's Degree,7.0,49725.0
Italy,Bachelor's Degree,3.0,29186.0
Italy,Master's Degree,6.0,54049.0
Italy,Master's Degree,0.5,10380.0
