Country,EdLevel,YearsCodePro,Salary
Sweden,Bachelor's Degree,3.0,52776.0
Sweden,Bachelor's Degree,6.0,55224.0
Sweden,Less than Bachelor's Degree,5.0,55224.0
Sweden,Bachelor's Degree,4.0,42960.0
Sweden,Bachelor's Degree,1.0,41724.0
Sweden,Less than Bachelor's Degree,10.0,99208.0
Sweden,Less than Bachelor's Degree,2.0,41724.0
Sweden,Bachelor's Degree,0.5,55224.0
Sweden,Master's Degree,5.0,62839.0
Sweden,Less than Bachelor's Degree,3.0,50316.0
Sweden,Bachelor's Degree,4.0,52776.0
Sweden,Less than Bachelor's Degree,8.0,57275.0
Sweden,Bachelor's Degree,1.0,48365.0
Sweden,Less than Bachelor's Degree,6.0,51552.0
Sweden,Master's Degree,9.0,49092.0
Sweden,Master's Degree,10.0,56460.0
Sweden,Master's Degree,10.0,73644.0
Sweden,Post Graduate Degree,5.0,49296.0
Sweden,Bachelor's Degree,9.0,56460.0
Sweden,Bachelor's Degree,4.0,56460.0
Sweden,Less than Bachelor's Degree,1.0,38592.0
Sweden,Master's Degree,9.0,79776.0
Sweden,Master's Degree,5.0,45408.0
Sweden,Less than Bachelor's Degree,4.0,40500.0
Sweden,Bachelor's Degree,10.0,55229.0
Sweden,Less than Bachelor's Degree,9.0,92052.0
Sweden,Post Graduate Degree,6.0,52776.0
Sweden,Less than Bachelor's Degree,0.5,31908.0
Sweden,Less than Bachelor's Degree,4.0,61368.0
Sweden,Master's Degree,3.0,43572.0
Sweden,Bachelor's Degree,4.0,81821.0
Sweden,Less than Bachelor's Degree,3.0,66276.0
Sweden,Less than Bachelor's Degree,9.0,66888.0
Sweden,Bachelor's Degree,3.0,54912.0
Sweden,Post Graduate Degree,10.0,61368.0
Sweden,Bachelor's Degree,5.0,59520.0
Sweden,Bachelor's Degree,8.0,54000.0
Sweden,Master's Degree,1.0,40910.0
Sweden,Post Graduate Degree,5.0,77316.0
Sweden,Master's Degree,4.0,52776.0
Sweden,Bachelor's Degree,0.5,39276.0
Sweden,Less than Bachelor's Degree,10.0,50316.0
Sweden,Bachelor's Degree,10.0,61366.0
Sweden,Post Graduate Degree,5.0,47868.0
Sweden,Bachelor's Degree,3.0,57684.0
Sweden,Bachelor's Degree,6.0,50316.0
Sweden,Bachelor's Degree,0.5,42588.0
Sweden,Bachelor's Degree,5.0,49092.0
Sweden,Less than Bachelor's Degree,3.0,47868.0
Sweden,Master's Degree,2.0,52869.0
Sweden,Master's Degree,7.0,73644.0
Sweden,Master's Degree,3.0,34368.0
Sweden,Master's Degree,4.0,55224.0
Sweden,Less than Bachelor's Degree,10.0,73644.0
Sweden,Master's Degree,3.0,56763.0
Sweden,Bachelor's Degree,3.0,44184.0
Sweden,Master's Degree,4.0,56460.0
Sweden,Less than Bachelor's Degree,5.0,42960.0
Sweden,Less than Bachelor's Degree,0.5,38052.0
Sweden,Less than Bachelor's Degree,10.0,59028.0
Sweden,Less than Bachelor's Degree,6.0,52776.0
Sweden,Bachelor's Degree,3.0,33756.0
Sweden,Less than Bachelor's Degree,1.0,52776.0
Sweden,Master's Degree,4.0,45408.0
Sweden,Bachelor's Degree,8.0,40910.0
Sweden,Bachelor's Degree,5.0,42960.0
Sweden,Master's Degree,10.0,50316.0
Sweden,Master's Degree,8.0,55224.0
Sweden,Less than Bachelor's Degree,6.0,33732.0
Sweden,Bachelor's Degree,10.0,72408.0
Sweden,Master's Degree,9.0,63816.0
Sweden,Master's Degree,8.0,74868.0
Sweden,Bachelor's Degree,10.0,52776.0
Sweden,Bachelor's Degree,2.0,40808.0
Sweden,Bachelor's Degree,3.0,46632.0
Sweden,Bachelor's Degree,9.0,48480.0
Sweden,Bachelor's Degree,3.0,42960.0
Sweden,Bachelor's Degree,3.0,52776.0
Sweden,Master's Degree,2.0,42960.0
Sweden,Less than Bachelor's Degree,2.0,46638.0
Sweden,Master's Degree,5.0,51552.0
Sweden,Less than Bachelor's Degree,7.0,58296.0
Sweden,Bachelor's Degree,6.0,61366.0
Sweden,Less than Bachelor's Degree,1.0,49092.0
Sweden,Master's Degree,8.0,63411.0
Sweden,Master's Degree,10.0,92049.0
Sweden,Master's Degree,5.0,47868.0
Sweden,Less than Bachelor's Degree,8.0,51161.0
Sweden,Bachelor's Degree,3.0,44736.0
Sweden,Less than Bachelor's Degree,3.0,46632.0
Sweden,Less than Bachelor's Degree,1.0,28224.0
Sweden,Bachelor's Degree,7.0,47868.0
Sweden,Master's Degree,9.0,82716.0
Sweden,Bachelor's Degree,5.0,55224.0
Sweden,Less than Bachelor's Degree,10.0,62592.0
Sweden,Post Graduate Degree,9.0,99408.0
Sweden,Master's Degree,10.0,51552.0
Sweden,Post Graduate Degree,9.0,74355.0
Sweden,Less than Bachelor's Degree,4.0,56460.0
Sweden,Bachelor's Degree,5.0,49704.0
Sweden,Less than Bachelor's Degree,10.0,65052.0
Sweden,Less than Bachelor's Degree,7.0,52776.0
Sweden,Less than Bachelor's Degree,10.0,78552.0
Sweden,Master's Degree,10.0,54206.0
Sweden,Master's Degree,5.0,49092.0
Sweden,Bachelor's Degree,3.0,35592.0
Sweden,Master's Degree,2.0,49092.0
Sweden,Less than Bachelor's Degree,10.0,61368.0
Sweden,Less than Bachelor's Degree,9.0,103092.0
Sweden,Master's Degree,5.0,59525.0
Sweden,Master's Degree,4.0,48480.0
Sweden,Less than Bachelor's Degree,9.0,51552.0
Sweden,Less than Bachelor's Degree,5.0,49092.0
Sweden,Master's Degree,7.0,49584.0
Sweden,Master's Degree,5.0,53184.0
Sweden,Bachelor's Degree,8.0,54000.0
Sweden,Less than Bachelor's Degree,2.0,45408.0
Sweden,Master's Degree,9.0,76092.0
Sweden,Post Graduate Degree,8.0,197301.0
Sweden,Less than Bachelor's Degree,1.0,36816.0
Sweden,Less than Bachelor's Degree,3.0,30684.0
Sweden,Master's Degree,7.0,73644.0
Sweden,Bachelor's Degree,6.0,52776.0
Sweden,Less than Bachelor's Degree,4.0,36816.0
Sweden,Master's Degree,4.0,80000.0
Sweden,Less than Bachelor's Degree,2.0,51552.0
Sweden,Bachelor's Degree,4.0,67021.0
Sweden,Master's Degree,9.0,55224.0
Sweden,Less than Bachelor's Degree,2.0,45513.0
Sweden,Bachelor's Degree,3.0,41422.0
Sweden,Less than Bachelor's Degree,7.0,49704.0
Sweden,Bachelor's Degree,8.0,67500.0
Sweden,Less than Bachelor's Degree,0.5,31908.0
Sweden,Bachelor's Degree,5.0,59772.0
Sweden,Less than Bachelor's Degree,6.0,61368.0
Sweden,Master's Degree,3.0,73644.0
Sweden,Less than Bachelor's Degree,6.0,50760.0
Sweden,Bachelor's Degree,7.0,54000.0
Sweden,Bachelor's Degree,4.0,39096.0
Sweden,Master's Degree,3.0,49092.0
Sweden,Less than Bachelor's Degree,5.0,49604.0
Sweden,Master's Degree,1.0,55224.0
Sweden,Less than Bachelor's Degree,8.0,67500.0
Sweden,Less than Bachelor's Degree,4.0,40500.0
Sweden,Post Graduate Degree,4.0,46020.0
Sweden,Bachelor's Degree,8.0,51552.0
Sweden,Less than Bachelor's Degree,3.0,51138.0
Sweden,Less than Bachelor's Degree,10.0,39888.0
Sweden,Bachelor's Degree,10.0,63816.0
Sweden,Bachelor's Degree,3.0,47868.0
Sweden,Post Graduate Degree,3.0,69957.0
Sweden,Master's Degree,0.5,34860.0
Sweden,Less than Bachelor's Degree,10.0,63816.0
Sweden,Master's Degree,4.0,51138.0
Sweden,Post Graduate Degree,7.0,60144.0
Sweden,Bachelor's Degree,4.0,34368.0
Sweden,Master's Degree,0.5,28224.0
Sweden,Bachelor's Degree,0.5,36816.0
Sweden,Bachelor's Degree,10.0,61368.0
Sweden,Bachelor's Degree,6.0,49092.0
Sweden,Bachelor's Degree,7.0,61368.0
Sweden,Master's Degree,4.0,51552.0
Sweden,Post Graduate Degree,10.0,55224.0
Sweden,Post Graduate Degree,7.0,50316.0
Sweden,Master's Degree,9.0,76707.0
Sweden,Master's Degree,3.0,46020.0
Sweden,Post Graduate Degree,5.0,79776.0
Sweden,Master's Degree,4.0,57684.0
Sweden,Bachelor's Degree,4.0,61368.0
Sweden,Master's Degree,6.0,51138.0
Sweden,Less than Bachelor's Degree,9.0,58908.0
Sweden,Master's Degree,9.0,52776.0
Sweden,Master's Degree,2.0,43200.0
Sweden,Less than Bachelor's Degree,6.0,49092.0
Sweden,Bachelor's Degree,4.0,44184.0
Sweden,Master's Degree,0.5,41112.0
Sweden,Bachelor's Degree,1.0,36816.0
Sweden,Less than Bachelor's Degree,4.0,52776.0
Sweden,Master's Degree,2.0,42960.0
Sweden,Master's Degree,5.0,47496.0
Sweden,Bachelor's Degree,3.0,39276.0
Sweden,Less than Bachelor's Degree,5.0,37920.0
Sweden,Master's Degree,4.0,34368.0
Sweden,Bachelor's Degree,2.0,49092.0
Sweden,Master's Degree,4.0,49092.0
Sweden,Less than Bachelor's Degree,4.0,36816.0
Sweden,Bachelor's Degree,9.0,56328.0
Sweden,Post Graduate Degree,4.0,28224.0
Sweden,Less than Bachelor's Degree,10.0,33132.0
Sweden,Less than Bachelor's Degree,6.0,58908.0
Sweden,Less than Bachelor's Degree,5.0,55224.0
Sweden,Bachelor's Degree,8.0,62592.0
Sweden,Master's Degree,2.0,36816.0
Sweden,Master's Degree,5.0,44676.0
Sweden,Master's Degree,0.5,41724.0
Sweden,Bachelor's Degree,7.0,52776.0
Sweden,Master's Degree,1.0,42960.0
Sweden,Less than Bachelor's Degree,10.0,49092.0
Sweden,Master's Degree,7.0,55224.0
Sweden,Master's Degree,9.0,79776.0
Sweden,Master's Degree,4.0,57684.0
Sweden,Less than Bachelor's Degree,2.0,39888.0
Sweden,Bachelor's Degree,5.0,51552.0
Sweden,Post Graduate Degree,10.0,67500.0
Sweden,Less than Bachelor's Degree,4.0,79776.0
Sweden,Bachelor's Degree,6.0,55224.0
Sweden,Less than Bachelor's Degree,0.5,39276.0
Sweden,Less than Bachelor's Degree,2.0,30683.0
Sweden,Master's Degree,2.0,45408.0
Sweden,Master's Degree,1.0,36816.0
Sweden,Master's Degree,4.0,46632.0
Sweden,Less than Bachelor's Degree,0.5,34368.0
Sweden,Bachelor's Degree,10.0,71184.0
Sweden,Less than Bachelor's Degree,3.0,49092.0
Sweden,Bachelor's Degree,0.5,27000.0
Sweden,Post Graduate Degree,2.0,33132.0
Sweden,Master's Degree,7.0,49093.0
Sweden,Bachelor's Degree,1.0,35672.0
Sweden,Less than Bachelor's Degree,10.0,67500.0
Sweden,Master's Degree,3.0,43080.0
Sweden,Less than Bachelor's Degree,0.5,18408.0
Sweden,Bachelor's Degree,7.0,79264.0
Sweden,Less than Bachelor's Degree,4.0,44304.0
Sweden,Less than Bachelor's Degree,7.0,54000.0
Sweden,Master's Degree,2.0,42828.0
Sweden,Less than Bachelor's Degree,4.0,42960.0
Sweden,Master's Degree,10.0,55224.0
Sweden,Master's Degree,1.0,39276.0
Sweden,Master's Degree,10.0,60996.0
Sweden,Master's Degree,0.5,34368.0
Sweden,Bachelor's Degree,4.0,45408.0
Sweden,Master's Degree,2.0,45396.0
Sweden,Master's Degree,4.0,40910.0
Sweden,Less than Bachelor's Degree,3.0,35592.0
Sweden,Bachelor's Degree,2.0,42960.0
Sweden,Bachelor's Degree,5.0,58908.0
Sweden,Master's Degree,8.0,63816.0
Sweden,Master's Degree,7.0,55476.0
Sweden,Bachelor's Degree,8.0,39276.0
Sweden,Post Graduate Degree,5.0,40500.0
Sweden,Less than Bachelor's Degree,3.0,44184.0
Sweden,Master's Degree,4.0,92049.0
Sweden,Bachelor's Degree,10.0,54000.0
Sweden,Bachelor's Degree,3.0,44796.0
Sweden,Less than Bachelor's Degree,5.0,54000.0
Sweden,Post Graduate Degree,4.0,33732.0
Sweden,Master's Degree,6.0,83872.0
Sweden,Less than Bachelor's Degree,7.0,51552.0
Sweden,Bachelor's Degree,9.0,34368.0
Sweden,Less than Bachelor's Degree,4.0,49092.0
Sweden,Master's Degree,7.0,62472.0
Sweden,Master's Degree,7.0,54000.0
Sweden,Less than Bachelor's Degree,4.0,36819.0
Sweden,Bachelor's Degree,0.5,41724.0
Sweden,Post Graduate Degree,10.0,63411.0
Sweden,Less than Bachelor's Degree,3.0,46632.0
Sweden,Bachelor's Degree,5.0,53388.0
Sweden,Master's Degree,5.0,54000.0
