Country,EdLevel,YearsCodePro,Salary
Canada,Master's Degree,5.0,13600.0
Canada,Less than Bachelor's Degree,1.0,41597.0
Canada,Bachelor's Degree,6.0,64287.0
Canada,Bachelor's Degree,7.0,91514.0
Canada,Less than Bachelor's Degree,6.0,121010.0
Canada,Less than Bachelor's Degree,1.0,43560.0
Canada,Bachelor's Degree,2.0,55211.0
Canada,Bachelor's Degree,4.0,52942.0
Canada,Less than Bachelor's Degree,3.0,70337.0
Canada,Bachelor's Degree,3.0,55060.0
Canada,Bachelor's Degree,8.0,75631.0
Canada,Less than Bachelor's Degree,6.0,37816.0
Canada,Bachelor's Degree,1.0,59749.0
Canada,Master's Degree,3.0,75631.0
Canada,Bachelor's Degree,4.0,49160.0
Canada,Post Graduate Degree,3.0,68068.0
Canada,Master's Degree,6.0,90758.0
Canada,Bachelor's Degree,6.0,49160.0
Canada,Bachelor's Degree,5.0,75631.0
Canada,Less than Bachelor's Degree,5.0,86976.0
Canada,Less than Bachelor's Degree,0.5,22700.0
Canada,Less than Bachelor's Degree,4.0,29496.0
Canada,Master's Degree,3.0,113447.0
Canada,Bachelor's Degree,5.0,58236.0
Canada,Bachelor's Degree,8.0,86976.0
Canada,Bachelor's Degree,4.0,80925.0
Canada,Bachelor's Degree,0.5,34034.0
Canada,Post Graduate Degree,8.0,132355.0
Canada,Bachelor's Degree,8.0,72000.0
Canada,Less than Bachelor's Degree,3.0,52942.0
Canada,Bachelor's Degree,2.0,42202.0
Canada,Bachelor's Degree,3.0,64287.0
Canada,Bachelor's Degree,5.0,72606.0
Canada,Post Graduate Degree,7.0,75631.0
Canada,Less than Bachelor's Degree,3.0,93026.0
Canada,Bachelor's Degree,5.0,45379.0
Canada,Bachelor's Degree,4.0,53698.0
Canada,Bachelor's Degree,2.0,45379.0
Canada,Less than Bachelor's Degree,3.0,86976.0
Canada,Bachelor's Degree,4.0,66550.0
Canada,Less than Bachelor's Degree,3.0,58992.0
Canada,Bachelor's Degree,5.0,113447.0
Canada,Bachelor's Degree,10.0,143699.0
Canada,Bachelor's Degree,0.5,49160.0
Canada,Bachelor's Degree,8.0,36300.0
Canada,Post Graduate Degree,0.5,45379.0
Canada,Bachelor's Degree,1.0,56723.0
Canada,Less than Bachelor's Degree,2.0,83194.0
Canada,Post Graduate Degree,8.0,94539.0
Canada,Bachelor's Degree,2.0,86976.0
Canada,Master's Degree,3.0,90758.0
Canada,Master's Degree,6.0,36300.0
Canada,Bachelor's Degree,5.0,77900.0
Canada,Less than Bachelor's Degree,3.0,41597.0
Canada,Bachelor's Degree,1.0,60505.0
Canada,Bachelor's Degree,5.0,113447.0
Canada,Bachelor's Degree,7.0,64287.0
Canada,Post Graduate Degree,0.5,64287.0
Canada,Master's Degree,9.0,121010.0
Canada,Less than Bachelor's Degree,7.0,56723.0
Canada,Post Graduate Degree,3.0,68068.0
Canada,Less than Bachelor's Degree,8.0,80925.0
Canada,Less than Bachelor's Degree,6.0,64287.0
Canada,Master's Degree,7.0,52942.0
Canada,Bachelor's Degree,3.0,86976.0
