,Country,EdLevel,YearsCodePro,Salary
9417,9,0,5.0,22644.0
9418,9,2,6.0,51901.0
9419,9,0,8.0,56616.0
9420,9,2,4.0,43404.0
9421,9,0,0.5,20076.0
9422,9,3,6.0,22644.0
9423,9,0,4.0,33972.0
9424,9,3,4.0,15096.0
9425,9,2,8.0,24540.0
9426,9,0,5.0,42468.0
9427,9,0,2.0,18876.0
9428,9,1,7.0,28308.0
9429,9,3,10.0,28308.0
9430,9,0,2.0,38000.0
9431,9,0,2.0,19440.0
9432,9,2,2.0,22644.0
9433,9,2,4.0,31140.0
9434,9,0,6.0,18876.0
9435,9,2,10.0,69828.0
9436,9,0,3.0,14340.0
9437,9,2,10.0,22644.0
9438,9,0,4.0,18876.0
9439,9,0,5.0,42468.0
9440,9,2,8.0,16980.0
9441,9,1,4.0,40008.0
9442,9,0,2.0,20760.0
9443,9,0,2.0,30192.0
9444,9,3,1.0,26737.0
9445,9,3,2.0,14160.0
9446,9,2,5.0,16980.0
9447,9,2,7.0,30192.0
9448,9,2,10.0,38688.0
9449,9,2,10.0,79272.0
9450,9,0,2.0,13212.0
9451,9,1,8.0,18876.0
9452,9,1,10.0,56616.0
9453,9,0,4.0,37752.0
9454,9,0,4.0,22644.0
9455,9,0,1.0,11328.0
9456,9,1,6.0,27180.0
9457,9,0,3.0,45300.0
9458,9,2,8.0,60396.0
9459,9,2,2.0,31455.0
9460,9,0,7.0,71712.0
9461,9,3,6.0,54732.0
9462,9,2,4.0,18876.0
9463,9,0,0.5,12264.0
9464,9,2,0.5,7176.0
9465,9,1,6.0,52848.0
9466,9,2,5.0,33972.0
9467,9,0,2.0,56616.0
9468,9,2,6.0,58978.0
9469,9,2,3.0,11508.0
9470,9,2,8.0,64164.0
9471,9,0,5.0,39636.0
9472,9,0,6.0,34800.0
9473,9,1,0.5,11328.0
9474,9,0,5.0,13020.0
9475,9,1,4.0,4716.0
9476,9,2,10.0,33972.0
9477,9,2,8.0,28308.0
9478,9,2,4.0,21708.0
9479,9,1,3.0,54168.0
9480,9,0,3.0,27372.0
9481,9,0,6.0,75492.0
9482,9,1,3.0,26424.0
9483,9,3,10.0,75492.0
9484,9,0,2.0,13212.0
9485,9,1,5.0,18876.0
9486,9,0,10.0,18876.0
9487,9,2,4.0,10380.0
9488,9,2,3.0,15852.0
9489,9,0,6.0,28308.0
9490,9,0,7.0,39636.0
9491,9,2,8.0,33972.0
9492,9,2,3.0,45864.0
9493,9,2,9.0,23592.0
9494,9,0,10.0,18876.0
9495,9,0,2.0,5664.0
9496,9,2,10.0,35856.0
9497,9,2,4.0,42648.0
9498,9,0,1.0,13212.0
9499,9,2,4.0,52848.0
9500,9,2,2.0,22644.0
9501,9,1,6.0,54732.0
9502,9,1,3.0,12264.0
9503,9,0,3.0,30192.0
9504,9,1,2.0,12600.0
9505,9,2,10.0,31140.0
9506,9,0,6.0,22644.0
9507,9,1,7.0,45480.0
9508,9,2,8.0,62910.0
9509,9,0,3.0,25476.0
9510,9,0,1.0,11328.0
9511,9,1,9.0,19812.0
9512,9,0,5.0,25104.0
9513,9,0,8.0,33972.0
9514,9,0,0.5,11328.0
9515,9,0,3.0,18876.0
9516,9,3,7.0,28308.0
9517,9,0,7.0,48132.0
9518,9,3,8.0,60000.0
9519,9,2,0.5,7548.0
9520,9,0,0.5,6600.0
9521,9,2,5.0,28308.0
9522,9,1,9.0,21708.0
9523,9,2,10.0,47748.0
9524,9,2,7.0,33972.0
9525,9,3,9.0,37752.0
9526,9,1,0.5,9624.0
9527,9,1,3.0,24540.0
9528,9,2,5.0,22056.0
9529,9,2,10.0,43404.0
9530,9,0,7.0,37752.0
9531,9,2,6.0,30192.0
9532,9,2,9.0,56616.0
9533,9,1,2.0,34728.0
9534,9,0,8.0,83040.0
9535,9,1,8.0,39636.0
9536,9,0,7.0,76812.0
9537,9,2,8.0,3780.0
9538,9,2,1.0,22644.0
9539,9,3,10.0,75492.0
9540,9,2,5.0,71712.0
9541,9,0,2.0,13212.0
9542,9,0,3.0,33972.0
9543,9,0,0.5,12264.0
9544,9,2,5.0,60396.0
9545,9,1,3.0,37752.0
9546,9,1,8.0,47184.0
9547,9,1,10.0,45300.0
9548,9,0,3.0,18876.0
9549,9,1,1.0,28308.0
9550,9,2,3.0,33972.0
9551,9,0,1.0,37752.0
9552,9,1,10.0,47184.0
9553,9,2,2.0,47184.0
9554,9,2,5.0,66060.0
9555,9,2,10.0,54540.0
9556,9,3,5.0,47184.0
9557,9,0,7.0,38916.0
9558,9,2,9.0,57564.0
9559,9,0,4.0,41520.0
9560,9,2,4.0,11328.0
9561,9,0,4.0,19632.0
9562,9,0,5.0,19812.0
9563,9,0,7.0,35856.0
9564,9,0,0.5,11328.0
9565,9,1,1.0,7548.0
9566,9,0,9.0,26040.0
9567,9,2,1.0,17928.0
9568,9,1,5.0,17736.0
9569,9,0,6.0,18876.0
9570,9,1,0.5,5664.0
9571,9,1,7.0,24000.0
9572,9,2,3.0,15096.0
9573,9,0,3.0,23592.0
9574,9,2,5.0,9432.0
9575,9,2,9.0,47184.0
9576,9,1,6.0,22644.0
9577,9,0,2.0,28308.0
9578,9,0,3.0,18876.0
9579,9,2,3.0,34920.0
9580,9,2,8.0,43404.0
9581,9,0,0.5,7548.0
9582,9,2,2.0,27180.0
9583,9,3,10.0,15728.0
9584,9,0,4.0,15096.0
9585,9,2,2.0,11328.0
9586,9,2,4.0,21708.0
9587,9,0,0.5,11328.0
9588,9,0,7.0,56616.0
9589,9,1,2.0,6600.0
9590,9,0,4.0,49896.0
9591,9,0,3.0,28308.0
9592,9,1,3.0,37752.0
9593,9,2,8.0,50388.0
9594,9,0,2.0,6600.0
9595,9,0,4.0,10188.0
9596,9,3,2.0,13212.0
9597,9,0,2.0,19812.0
9598,9,2,7.0,7548.0
9599,9,1,3.0,18876.0
9600,9,2,10.0,45480.0
9601,9,0,9.0,61200.0
9602,9,2,2.0,6600.0
9603,9,0,4.0,28308.0
9604,9,2,2.0,8496.0
9605,9,3,6.0,47184.0
9606,9,2,5.0,15096.0
9607,9,0,5.0,37764.0
9608,9,2,3.0,15096.0
9609,9,0,3.0,18120.0
9610,9,2,9.0,72780.0
9611,9,2,10.0,35856.0
9612,9,0,10.0,18876.0
9613,9,2,4.0,24540.0
9614,9,2,10.0,47184.0
9615,9,1,3.0,18873.0
9616,9,0,2.0,15096.0
9617,9,2,10.0,47184.0
9618,9,2,4.0,10380.0
9619,9,0,0.5,9432.0
9620,9,1,5.0,13212.0
9621,9,2,9.0,24912.0
9622,9,0,1.0,10752.0
9623,9,2,7.0,49068.0
9624,9,0,6.0,37752.0
9625,9,0,2.0,18876.0
9626,9,0,2.0,8496.0
9627,9,0,2.0,8496.0
9628,9,2,4.0,33024.0
9629,9,2,5.0,56616.0
9630,9,0,7.0,24000.0
9631,9,0,2.0,30192.0
9632,9,1,1.0,22644.0
9633,9,3,9.0,53159.0
9634,9,2,0.5,18876.0
9635,9,0,2.0,11328.0
9636,9,0,2.0,5664.0
9637,9,0,6.0,12000.0
9638,9,2,6.0,9432.0
9639,9,2,4.0,52848.0
9640,9,1,5.0,18876.0
9641,9,1,0.5,5856.0
9642,9,0,3.0,21708.0
9643,9,2,9.0,43404.0
9644,9,1,4.0,39072.0
9645,9,2,4.0,16608.0
9646,9,0,3.0,26424.0
9647,9,0,5.0,32088.0
9648,9,2,9.0,18876.0
9649,9,0,3.0,13212.0
9650,9,1,3.0,22644.0
9651,9,0,8.0,37752.0
9652,9,2,7.0,24540.0
9653,9,2,5.0,47184.0
9654,9,0,5.0,73215.0
9655,9,1,7.0,41520.0
9656,9,0,3.0,28308.0
9657,9,1,0.5,5664.0
9658,9,2,7.0,37752.0
9659,9,1,5.0,33972.0
9660,9,1,1.0,13212.0
9661,9,3,10.0,56619.0
9662,9,1,3.0,13212.0
9663,9,1,7.0,37752.0
9664,9,3,7.0,28308.0
9665,9,2,10.0,62280.0
9666,9,0,3.0,16044.0
9667,9,2,10.0,47184.0
9668,9,0,8.0,24540.0
9669,9,1,4.0,39072.0
9670,9,2,8.0,38688.0
9671,9,2,8.0,52284.0
9672,9,1,7.0,43224.0
9673,9,3,9.0,56616.0
9674,9,1,4.0,28308.0
9675,9,0,10.0,45300.0
9676,9,1,10.0,22644.0
9677,9,0,2.0,40572.0
9678,9,2,7.0,60396.0
9679,9,0,4.0,45300.0
9680,9,0,4.0,15096.0
9681,9,0,1.0,5664.0
9682,9,1,8.0,47184.0
9683,9,3,10.0,9432.0
9684,9,1,1.0,13020.0
9685,9,2,7.0,18876.0
9686,9,2,6.0,60396.0
9687,9,0,10.0,32088.0
9688,9,1,5.0,26988.0
9689,9,1,0.5,12000.0
9690,9,0,5.0,27600.0
9691,9,2,6.0,18876.0
9692,9,0,2.0,19536.0
9693,9,0,10.0,18876.0
9694,9,2,7.0,30192.0
9695,9,1,3.0,18876.0
9696,9,0,4.0,45300.0
9697,9,2,0.5,7548.0
9698,9,2,4.0,47184.0
9699,9,1,5.0,35856.0
9700,9,1,0.5,28308.0
9701,9,1,5.0,42468.0
9702,9,2,9.0,52848.0
9703,9,0,3.0,15096.0
9704,9,0,1.0,13212.0
9705,9,2,7.0,47184.0
9706,9,0,0.5,11328.0
9707,9,2,6.0,28000.0
9708,9,0,3.0,11328.0
9709,9,0,2.0,19812.0
9710,9,0,4.0,56616.0
9711,9,3,0.5,18876.0
9712,9,0,9.0,50772.0
9713,9,2,5.0,24540.0
9714,9,2,1.0,24912.0
9715,9,0,7.0,66060.0
9716,9,2,3.0,21324.0
9717,9,2,7.0,52848.0
9718,9,0,9.0,39636.0
9719,9,1,1.0,22644.0
9720,9,0,3.0,40572.0
9721,9,2,5.0,56052.0
9722,9,1,3.0,16044.0
9723,9,2,5.0,47184.0
9724,9,2,3.0,37752.0
9725,9,3,6.0,15096.0
9726,9,0,3.0,22644.0
9727,9,2,6.0,41520.0
9728,9,2,10.0,62280.0
9729,9,1,0.5,9600.0
9730,9,1,1.0,28308.0
9731,9,1,5.0,19524.0
9732,9,2,0.5,28308.0
9733,9,1,1.0,6600.0
9734,9,1,2.0,11328.0
9735,9,0,5.0,28308.0
9736,9,0,10.0,32088.0
9737,9,2,5.0,52848.0
9738,9,2,5.0,15096.0
9739,9,2,4.0,54000.0
9740,9,3,7.0,22644.0
9741,9,0,4.0,63276.0
9742,9,0,3.0,35859.0
9743,9,1,2.0,5664.0
9744,9,0,4.0,24000.0
9745,9,0,3.0,22644.0
9746,9,2,2.0,16980.0
9747,9,2,3.0,31140.0
9748,9,1,5.0,39636.0
9749,9,1,2.0,15096.0
9750,9,3,8.0,28308.0
9751,9,2,3.0,11328.0
9752,9,0,2.0,21324.0
9753,9,2,7.0,43404.0
9754,9,0,0.5,6600.0
9755,9,0,3.0,28308.0
9756,9,1,5.0,37752.0
9757,9,1,8.0,53976.0
9758,9,1,5.0,28308.0
9759,9,1,8.0,18876.0
9760,9,2,3.0,50952.0
9761,9,2,2.0,20388.0
9762,9,3,9.0,43404.0
9763,9,1,0.5,9432.0
9764,9,1,5.0,15096.0
9765,9,1,0.5,11328.0
9766,9,1,0.5,16044.0
9767,9,2,0.5,7548.0
9768,9,0,8.0,37752.0
9769,9,2,10.0,69595.0
9770,9,1,3.0,1573.0
9771,9,1,1.0,11328.0
9772,9,0,6.0,39072.0
9773,9,1,5.0,15096.0
9774,9,0,7.0,31200.0
9775,9,2,2.0,8496.0
9776,9,0,3.0,38688.0
9777,9,0,2.0,31236.0
9778,9,0,3.0,29256.0
9779,9,2,5.0,13212.0
9780,9,1,7.0,45300.0
9781,9,1,3.0,22644.0
9782,9,2,6.0,31140.0
9783,9,0,3.0,22644.0
9784,9,2,5.0,31455.0
9785,9,2,4.0,62280.0
9786,9,0,10.0,66060.0
9787,9,2,9.0,56436.0
9788,9,2,9.0,28800.0
9789,9,2,3.0,18876.0
9790,9,2,3.0,24540.0
9791,9,2,2.0,32088.0
9792,9,1,7.0,26424.0
9793,9,1,2.0,7548.0
9794,9,1,10.0,22644.0
9795,9,2,4.0,37752.0
9796,9,1,10.0,31140.0
9797,9,2,7.0,56616.0
9798,9,0,2.0,18876.0
9799,9,3,5.0,47184.0
9800,9,1,3.0,6606.0
9801,9,0,2.0,35856.0
9802,9,2,4.0,24540.0
9803,9,1,1.0,11328.0
9804,9,1,10.0,18612.0
9805,9,0,0.5,8496.0
9806,9,0,3.0,14340.0
9807,9,1,1.0,11328.0
9808,9,1,0.5,9432.0
9809,9,0,4.0,13212.0
9810,9,0,0.5,6072.0
9811,9,0,6.0,15096.0
9812,9,0,1.0,10752.0
9813,9,2,4.0,9432.0
9814,9,2,5.0,60396.0
9815,9,0,4.0,18876.0
9816,9,2,3.0,11892.0
9817,9,0,5.0,14160.0
9818,9,1,1.0,11328.0
9819,9,2,10.0,37752.0
9820,9,2,8.0,75864.0
9821,10,0,5.0,46482.0
9822,10,2,10.0,58373.0
9823,10,1,8.0,38915.0
9824,10,3,5.0,32429.0
9825,10,2,10.0,12972.0
9826,10,0,4.0,28105.0
9827,10,0,4.0,34591.0
9828,10,1,2.0,20539.0
9829,10,1,8.0,16215.0
9830,10,1,0.5,18160.0
9831,10,1,4.0,32429.0
9832,10,0,7.0,32429.0
9833,10,0,3.0,30267.0
9834,10,2,7.0,37834.0
9835,10,0,6.0,28536.0
9836,10,2,4.0,25944.0
9837,10,0,9.0,61616.0
9838,10,3,7.0,28105.0
9839,10,2,2.0,25944.0
9840,10,1,5.0,19452.0
9841,10,0,5.0,68100.0
9842,10,2,5.0,15564.0
9843,10,2,6.0,43239.0
9844,10,2,8.0,36753.0
9845,10,1,1.0,16860.0
9846,10,0,2.0,39456.0
9847,10,0,8.0,31348.0
9848,10,2,3.0,21187.0
9849,10,1,7.0,25944.0
9850,10,2,3.0,21620.0
9851,10,2,5.0,27240.0
9852,10,0,3.0,22701.0
9853,10,2,9.0,75669.0
9854,10,2,5.0,47563.0
9855,10,1,2.0,51887.0
9856,10,0,2.0,12972.0
9857,10,2,10.0,42158.0
9858,10,1,5.0,34591.0
9859,10,0,2.0,17508.0
9860,10,0,5.0,43239.0
9861,10,0,10.0,64859.0
9862,10,1,4.0,24648.0
9863,10,2,2.0,23782.0
9864,10,0,10.0,75669.0
9865,10,2,8.0,43996.0
9866,10,0,2.0,29832.0
9867,10,2,8.0,59454.0
9868,10,3,2.0,43239.0
9869,10,2,5.0,32429.0
9870,10,1,5.0,68102.0
9871,10,0,1.0,32429.0
9872,10,1,4.0,47563.0
9873,10,2,4.0,27025.0
9874,10,2,7.0,47563.0
9875,10,0,7.0,59454.0
9876,10,0,0.5,29186.0
9877,10,0,5.0,45401.0
9878,10,0,4.0,32429.0
9879,10,1,6.0,52968.0
9880,10,0,5.0,30267.0
9881,10,3,4.0,36753.0
9882,10,0,6.0,41077.0
9883,10,1,5.0,47563.0
9884,10,1,2.0,39996.0
9885,10,2,5.0,40731.0
9886,10,2,8.0,19452.0
9887,10,2,4.0,51887.0
9888,10,2,2.0,30267.0
9889,10,1,5.0,45401.0
9890,10,0,3.0,32429.0
9891,10,0,10.0,70264.0
9892,10,0,3.0,36753.0
9893,10,1,10.0,32429.0
9894,10,3,4.0,38915.0
9895,10,0,3.0,37834.0
9896,10,2,5.0,37834.0
9897,10,0,6.0,18377.0
9898,10,1,3.0,27025.0
9899,10,2,2.0,25944.0
9900,10,3,2.0,21079.0
9901,10,1,4.0,48644.0
9902,10,1,6.0,35672.0
9903,10,0,4.0,27025.0
9904,10,0,6.0,43239.0
9905,10,0,6.0,59670.0
9906,10,2,9.0,57292.0
9907,10,0,9.0,45401.0
9908,10,0,1.0,17296.0
9909,10,0,4.0,30267.0
9910,10,2,7.0,38915.0
9911,10,3,1.0,13620.0
9912,10,1,5.0,70572.0
9913,10,2,7.0,37456.0
9914,10,2,4.0,26030.0
9915,10,3,2.0,25944.0
9916,10,1,6.0,17508.0
9917,10,1,5.0,30267.0
9918,10,2,7.0,43239.0
9919,10,2,5.0,43239.0
9920,10,3,1.0,19458.0
9921,10,3,8.0,48644.0
9922,10,2,4.0,37834.0
9923,10,1,2.0,19668.0
9924,10,0,6.0,33510.0
9925,10,1,0.5,58373.0
9926,10,3,3.0,22701.0
9927,10,2,2.0,13620.0
9928,10,2,3.0,34591.0
9929,10,2,4.0,22428.0
9930,10,1,2.0,22701.0
9931,10,1,8.0,42591.0
9932,10,0,3.0,31348.0
9933,10,2,8.0,38915.0
9934,10,2,0.5,37834.0
9935,10,2,3.0,26484.0
9936,10,3,5.0,23782.0
9937,10,2,5.0,19452.0
9938,10,0,4.0,43239.0
9939,10,2,3.0,34591.0
9940,10,3,0.5,18156.0
9941,10,2,7.0,36324.0
9942,10,1,3.0,16215.0
9943,10,0,6.0,23352.0
9944,10,3,2.0,32429.0
9945,10,0,10.0,48644.0
9946,10,0,3.0,33510.0
9947,10,2,8.0,49725.0
9948,10,0,0.5,17296.0
9949,10,1,6.0,37834.0
9950,10,2,5.0,34591.0
9951,10,1,7.0,49725.0
9952,10,1,3.0,27025.0
9953,10,2,8.0,70264.0
9954,10,1,0.5,21620.0
9955,10,1,4.0,31348.0
9956,10,2,2.0,22056.0
9957,10,2,9.0,45401.0
9958,10,2,5.0,25944.0
9959,10,0,7.0,59454.0
9960,10,0,0.5,19458.0
9961,10,0,3.0,70264.0
9962,10,0,2.0,28105.0
9963,10,0,9.0,24214.0
9964,10,2,3.0,32429.0
9965,10,2,3.0,42158.0
9966,10,0,3.0,30267.0
9967,10,2,2.0,21079.0
9968,10,0,3.0,29186.0
9969,10,2,5.0,37834.0
9970,10,0,5.0,41077.0
9971,10,0,5.0,60211.0
9972,10,3,5.0,27025.0
9973,10,2,8.0,43239.0
9974,10,0,3.0,38915.0
9975,10,3,4.0,25944.0
9976,10,1,3.0,27025.0
9977,10,2,3.0,31348.0
9978,10,3,5.0,26484.0
9979,10,2,10.0,36324.0
9980,10,2,1.0,44320.0
9981,10,1,0.5,14268.0
9982,10,1,3.0,30267.0
9983,10,2,5.0,37834.0
9984,10,0,5.0,44320.0
9985,10,2,8.0,20760.0
9986,10,3,5.0,43239.0
9987,10,2,2.0,35709.0
9988,10,1,2.0,15134.0
9989,10,2,10.0,54049.0
9990,10,3,4.0,29186.0
9991,10,1,6.0,18552.0
9992,10,2,0.5,32429.0
9993,10,3,0.5,14400.0
9994,10,2,0.5,17296.0
9995,10,1,4.0,37834.0
9996,10,1,1.0,14376.0
9997,10,0,4.0,44320.0
9998,10,1,9.0,50806.0
9999,10,0,8.0,43239.0
10000,10,3,1.0,20760.0
10001,10,2,10.0,56211.0
10002,10,3,2.0,16860.0
10003,10,2,7.0,19452.0
10004,10,0,4.0,25944.0
10005,10,2,1.0,38915.0
10006,10,0,5.0,37834.0
10007,10,3,6.0,27025.0
10008,10,0,6.0,48644.0
10009,10,2,5.0,27025.0
10010,10,2,5.0,23352.0
10011,10,2,7.0,46482.0
10012,10,3,3.0,24863.0
10013,10,3,6.0,51887.0
10014,10,0,3.0,39456.0
10015,10,2,10.0,43239.0
10016,10,0,4.0,29186.0
10017,10,3,6.0,14568.0
10018,10,1,5.0,38916.0
10019,10,1,10.0,54481.0
10020,10,2,2.0,20647.0
10021,10,0,2.0,21079.0
10022,10,2,2.0,19452.0
10023,10,1,3.0,36324.0
10024,10,2,7.0,30267.0
10025,10,0,10.0,43239.0
10026,10,0,4.0,28105.0
10027,10,2,10.0,22701.0
10028,10,0,10.0,28105.0
10029,10,2,3.0,34591.0
10030,10,1,10.0,43239.0
10031,10,0,1.0,20539.0
10032,10,1,6.0,19452.0
10033,10,2,10.0,43239.0
10034,10,1,5.0,36324.0
10035,10,0,8.0,45942.0
10036,10,2,5.0,16212.0
10037,10,3,4.0,19008.0
10038,10,1,2.0,35672.0
10039,10,2,10.0,64859.0
10040,10,1,7.0,37834.0
10041,10,1,1.0,17296.0
10042,10,2,6.0,48644.0
10043,10,1,2.0,12456.0
10044,10,3,7.0,21620.0
10045,10,0,7.0,27025.0
10046,10,2,5.0,30267.0
10047,10,0,3.0,25944.0
10048,10,2,10.0,39996.0
10049,10,1,9.0,23352.0
10050,10,1,0.5,14916.0
10051,10,2,2.0,23352.0
10052,10,0,6.0,41077.0
10053,10,0,5.0,48644.0
10054,10,2,7.0,36324.0
10055,10,2,2.0,43239.0
10056,10,3,0.5,23352.0
10057,10,1,2.0,21620.0
10058,10,2,10.0,44861.0
10059,10,3,9.0,57292.0
10060,10,2,0.5,20539.0
10061,10,0,6.0,50806.0
10062,10,0,3.0,22701.0
10063,10,3,5.0,43239.0
10064,10,2,9.0,64859.0
10065,10,0,6.0,48644.0
10066,10,2,2.0,32429.0
10067,10,1,7.0,48644.0
10068,10,1,10.0,24648.0
10069,10,0,4.0,35672.0
10070,10,0,8.0,59454.0
10071,10,0,2.0,14268.0
10072,10,1,2.0,20539.0
10073,10,0,4.0,48644.0
10074,10,0,4.0,34591.0
10075,10,0,8.0,36753.0
10076,10,2,5.0,32429.0
10077,10,2,7.0,48644.0
10078,10,1,0.5,12972.0
10079,10,2,6.0,65000.0
10080,10,2,6.0,57292.0
10081,10,2,3.0,56424.0
10082,10,2,5.0,25944.0
10083,10,0,3.0,32429.0
10084,10,2,5.0,18804.0
10085,10,0,5.0,32429.0
10086,10,0,8.0,59454.0
10087,10,1,7.0,32970.0
10088,10,0,10.0,50824.0
10089,10,0,10.0,43239.0
10090,10,0,2.0,43239.0
10091,10,2,5.0,41077.0
10092,10,2,2.0,28105.0
10093,10,2,9.0,48644.0
10094,10,1,0.5,18372.0
10095,10,0,3.0,45401.0
10096,10,2,10.0,41077.0
10097,10,0,8.0,47563.0
10098,10,0,1.0,25944.0
10099,10,0,9.0,64859.0
10100,10,2,4.0,37834.0
10101,10,3,0.5,16860.0
10102,10,1,4.0,41077.0
10103,10,0,1.0,16860.0
10104,10,0,6.0,48644.0
10105,10,3,1.0,16212.0
10106,10,1,7.0,54049.0
10107,10,3,5.0,16212.0
10108,10,1,3.0,16860.0
10109,10,1,5.0,29186.0
10110,10,3,3.0,23782.0
10111,10,2,4.0,48644.0
10112,10,1,2.0,32429.0
10113,10,3,7.0,25944.0
10114,10,2,7.0,25944.0
10115,10,3,4.0,36753.0
10116,10,1,2.0,27025.0
10117,10,1,4.0,64859.0
10118,10,0,6.0,32429.0
10119,10,1,6.0,31128.0
10120,10,2,5.0,34591.0
10121,10,2,6.0,28646.0
10122,10,1,5.0,54049.0
10123,10,3,2.0,31348.0
10124,10,2,3.0,29186.0
10125,10,0,7.0,46482.0
10126,10,3,9.0,25944.0
10127,10,0,2.0,19458.0
10128,10,3,3.0,17404.0
10129,10,0,4.0,41618.0
10130,10,0,3.0,32429.0
10131,10,2,5.0,32429.0
10132,10,1,4.0,35132.0
10133,10,1,10.0,54049.0
10134,10,0,3.0,28105.0
10135,10,1,10.0,72426.0
10136,10,2,7.0,38915.0
10137,10,0,7.0,41856.0
10138,10,2,5.0,45401.0
10139,10,1,10.0,69183.0
10140,10,1,7.0,59454.0
10141,10,0,6.0,34591.0
10142,10,1,7.0,43239.0
10143,10,2,5.0,62156.0
10144,10,2,5.0,34591.0
10145,10,1,1.0,7464.0
10146,10,2,9.0,48644.0
10147,10,1,4.0,18377.0
10148,10,2,6.0,20760.0
10149,10,3,3.0,29149.0
10150,10,2,10.0,73507.0
10151,10,0,7.0,54049.0
10152,10,1,6.0,47563.0
10153,10,2,5.0,22701.0
10154,10,0,8.0,64859.0
10155,10,2,10.0,37620.0
10156,10,1,3.0,20760.0
10157,10,0,1.0,28105.0
10158,10,0,7.0,19452.0
10159,10,2,0.5,19458.0
10160,10,2,2.0,17296.0
10161,10,3,6.0,67021.0
10162,10,0,1.0,17296.0
10163,10,3,4.0,38916.0
10164,10,0,4.0,48644.0
10165,10,3,4.0,35672.0
10166,10,0,2.0,31348.0
10167,10,3,2.0,15134.0
10168,10,3,5.0,23782.0
10169,10,2,7.0,34591.0
10170,10,0,5.0,21079.0
10171,10,0,9.0,54049.0
10172,10,2,6.0,67452.0
10173,10,0,8.0,48644.0
10174,10,0,2.0,19998.0
10175,10,1,2.0,21620.0
10176,10,0,5.0,31348.0
10177,10,0,4.0,54049.0
10178,10,2,4.0,32429.0
10179,10,0,2.0,30267.0
10180,10,2,4.0,28646.0
10181,10,1,7.0,36753.0
10182,10,1,0.5,12972.0
10183,10,3,10.0,35672.0
10184,10,1,3.0,29186.0
10185,10,0,10.0,58373.0
10186,10,0,5.0,25944.0
10187,10,2,3.0,15674.0
10188,10,0,6.0,46698.0
10189,10,2,3.0,28248.0
10190,10,0,9.0,46482.0
10191,10,1,4.0,29186.0
10192,10,0,4.0,56103.0
10193,10,3,7.0,32424.0
10194,10,2,8.0,48644.0
10195,10,0,5.0,27025.0
10196,10,3,7.0,42158.0
10197,10,2,10.0,37834.0
10198,10,0,10.0,12972.0
10199,10,3,2.0,30267.0
10200,10,0,6.0,29186.0
10201,10,1,7.0,28848.0
10202,10,2,1.0,26328.0
10203,10,1,10.0,39996.0
10204,10,2,4.0,32429.0
10205,10,3,1.0,19458.0
10206,10,2,3.0,17952.0
10207,10,2,3.0,29186.0
10208,10,1,3.0,30267.0
10209,10,0,4.0,33510.0
10210,10,3,6.0,74047.0
10211,10,1,2.0,21620.0
10212,10,2,2.0,35672.0
10213,10,2,1.0,22701.0
10214,10,0,8.0,46482.0
10215,10,0,2.0,39996.0
10216,10,2,6.0,55128.0
10217,10,1,5.0,45401.0
10218,10,3,8.0,32424.0
10219,10,3,5.0,25403.0
10220,10,0,7.0,48644.0
10221,10,0,2.0,43239.0
10222,10,2,2.0,27025.0
10223,10,0,0.5,14053.0
10224,10,2,3.0,27025.0
10225,10,3,3.0,49725.0
10226,10,3,3.0,37834.0
10227,10,1,4.0,64859.0
10228,10,0,10.0,43239.0
10229,10,0,3.0,54049.0
10230,10,1,1.0,16215.0
10231,10,2,7.0,37834.0
10232,10,2,1.0,30267.0
10233,10,0,2.0,29186.0
10234,10,2,2.0,15564.0
10235,10,2,2.0,17434.0
10236,10,1,2.0,14268.0
10237,10,2,9.0,51076.0
10238,10,1,4.0,75669.0
10239,10,0,10.0,75669.0
10240,10,2,5.0,45401.0
10241,10,1,3.0,25944.0
10242,10,2,6.0,56211.0
10243,10,3,6.0,25944.0
10244,10,2,4.0,21408.0
10245,10,2,2.0,12972.0
10246,10,2,7.0,19458.0
10247,10,1,2.0,30267.0
10248,10,2,2.0,19452.0
10249,10,1,3.0,30267.0
10250,10,0,2.0,51887.0
10251,10,0,3.0,41077.0
10252,10,2,9.0,26964.0
10253,10,1,8.0,48644.0
10254,10,3,9.0,43239.0
10255,10,1,5.0,15150.0
10256,10,0,0.5,14268.0
10257,10,0,9.0,41077.0
10258,10,2,5.0,33510.0
10259,10,2,3.0,34591.0
10260,10,1,6.0,37834.0
10261,10,0,10.0,64859.0
10262,10,1,2.0,16215.0
10263,10,1,10.0,43239.0
10264,10,1,7.0,34591.0
10265,10,2,3.0,15564.0
10266,10,3,7.0,45401.0
10267,10,3,3.0,28536.0
10268,10,0,10.0,46482.0
10269,10,1,1.0,36753.0
10270,10,2,0.5,24322.0
10271,10,1,0.5,14136.0
10272,10,3,5.0,34380.0
10273,10,2,0.5,21079.0
10274,10,1,1.0,33510.0
10275,10,3,2.0,15564.0
10276,10,2,5.0,19452.0
10277,10,1,4.0,27565.0
10278,10,2,7.0,56211.0
10279,10,1,3.0,12972.0
10280,10,0,4.0,14268.0
10281,10,0,2.0,51887.0
10282,10,1,5.0,43239.0
10283,10,1,8.0,21620.0
10284,10,0,0.5,15512.0
10285,10,2,4.0,16860.0
10286,10,0,5.0,33510.0
10287,10,0,0.5,18156.0
10288,10,1,0.5,16860.0
10289,10,0,4.0,39996.0
