Country,EdLevel,YearsCodePro,Salary
Poland,Less than Bachelor's Degree,7.0,48600.0
Poland,Master's Degree,5.0,63792.0
Poland,Less than Bachelor's Degree,6.0,15792.0
Poland,Master's Degree,3.0,36444.0
Poland,Master's Degree,10.0,19740.0
Poland,Less than Bachelor's Degree,10.0,24300.0
Poland,Bachelor's Degree,6.0,37968.0
Poland,Less than Bachelor's Degree,7.0,73224.0
Poland,Master's Degree,4.0,57708.0
Poland,Master's Degree,5.0,45564.0
Poland,Master's Degree,7.0,45564.0
Poland,Bachelor's Degree,10.0,57708.0
Poland,Bachelor's Degree,9.0,54672.0
Poland,Master's Degree,6.0,22776.0
Poland,Post Graduate Degree,5.0,45564.0
Poland,Less than Bachelor's Degree,2.0,12756.0
Poland,Master's Degree,3.0,39492.0
Poland,Bachelor's Degree,3.0,42528.0
Poland,Master's Degree,8.0,48600.0
Poland,Master's Degree,6.0,72900.0
Poland,Less than Bachelor's Degree,2.0,27036.0
Poland,Less than Bachelor's Degree,3.0,27336.0
Poland,Master's Degree,9.0,34932.0
Poland,Master's Degree,0.5,13668.0
Poland,Bachelor's Degree,9.0,33744.0
Poland,Less than Bachelor's Degree,6.0,21264.0
Poland,Master's Degree,6.0,39492.0
Poland,Master's Degree,3.0,19740.0
Poland,Bachelor's Degree,7.0,17316.0
Poland,Master's Degree,10.0,36000.0
Poland,Bachelor's Degree,6.0,75936.0
Poland,Master's Degree,1.0,18228.0
Poland,Bachelor's Degree,6.0,34172.0
Poland,Bachelor's Degree,4.0,51636.0
Poland,Master's Degree,6.0,19740.0
Poland,Master's Degree,5.0,50124.0
Poland,Bachelor's Degree,7.0,33408.0
Poland,Bachelor's Degree,2.0,12144.0
Poland,Less than Bachelor's Degree,3.0,30372.0
Poland,Master's Degree,3.0,25212.0
Poland,Master's Degree,4.0,33408.0
Poland,Master's Degree,9.0,39492.0
Poland,Master's Degree,5.0,27336.0
Poland,Master's Degree,3.0,37968.0
Poland,Master's Degree,10.0,56196.0
Poland,Master's Degree,6.0,61236.0
Poland,Master's Degree,0.5,10332.0
Poland,Master's Degree,8.0,45564.0
Poland,Master's Degree,4.0,33408.0
