Country,EdLevel,YearsCodePro,Salary
France,Master's Degree,9.0,91883.0
France,Less than Bachelor's Degree,5.0,32429.0
France,Less than Bachelor's Degree,2.0,28105.0
France,Master's Degree,8.0,33510.0
France,Master's Degree,8.0,41508.0
France,Master's Degree,1.0,31128.0
France,Master's Degree,4.0,46482.0
France,Post Graduate Degree,6.0,32424.0
France,Master's Degree,10.0,97288.0
France,Post Graduate Degree,6.0,56211.0
France,Less than Bachelor's Degree,3.0,48644.0
France,Master's Degree,3.0,43239.0
France,Master's Degree,6.0,24384.0
France,Master's Degree,1.0,40537.0
France,Master's Degree,9.0,31128.0
France,Bachelor's Degree,7.0,46482.0
France,Master's Degree,6.0,42156.0
France,Master's Degree,3.0,41077.0
France,Master's Degree,0.5,30267.0
France,Master's Degree,7.0,33732.0
France,Bachelor's Degree,3.0,32429.0
France,Master's Degree,6.0,89721.0
France,Master's Degree,5.0,60535.0
France,Master's Degree,3.0,55130.0
France,Bachelor's Degree,3.0,44221.0
France,Bachelor's Degree,0.5,22056.0
France,Master's Degree,3.0,45401.0
France,Master's Degree,2.0,42158.0
France,Master's Degree,2.0,45401.0
France,Master's Degree,3.0,37294.0
France,Master's Degree,1.0,32429.0
France,Master's Degree,2.0,29832.0
France,Post Graduate Degree,5.0,54049.0
France,Master's Degree,2.0,42158.0
France,Master's Degree,3.0,48644.0
France,Master's Degree,3.0,43239.0
France,Master's Degree,9.0,69183.0
France,Master's Degree,2.0,25944.0
France,Master's Degree,5.0,55130.0
France,Post Graduate Degree,8.0,46704.0
France,Master's Degree,5.0,40212.0
France,Master's Degree,10.0,75669.0
France,Master's Degree,6.0,44969.0
France,Master's Degree,4.0,64859.0
France,Less than Bachelor's Degree,4.0,24648.0
France,Master's Degree,4.0,45401.0
France,Master's Degree,9.0,47563.0
France,Master's Degree,5.0,37620.0
France,Bachelor's Degree,3.0,9996.0
France,Master's Degree,7.0,108098.0
France,Master's Degree,7.0,59454.0
France,Master's Degree,10.0,73944.0
France,Master's Degree,5.0,81074.0
France,Bachelor's Degree,8.0,59454.0
France,Bachelor's Degree,6.0,45396.0
France,Master's Degree,2.0,59454.0
France,Master's Degree,2.0,50590.0
France,Master's Degree,3.0,36753.0
France,Master's Degree,3.0,39696.0
France,Bachelor's Degree,2.0,38916.0
France,Less than Bachelor's Degree,3.0,39996.0
France,Bachelor's Degree,2.0,29186.0
France,Master's Degree,4.0,43239.0
France,Master's Degree,1.0,37834.0
France,Master's Degree,3.0,32429.0
France,Less than Bachelor's Degree,10.0,51347.0
France,Bachelor's Degree,8.0,37834.0
France,Less than Bachelor's Degree,10.0,43239.0
France,Bachelor's Degree,1.0,15564.0
France,Master's Degree,3.0,38375.0
France,Master's Degree,1.0,47563.0
France,Master's Degree,0.5,39996.0
France,Master's Degree,2.0,38915.0
France,Master's Degree,3.0,25944.0
France,Master's Degree,4.0,45401.0
France,Master's Degree,5.0,70264.0
France,Post Graduate Degree,1.0,43860.0
France,Master's Degree,0.5,15564.0
France,Less than Bachelor's Degree,5.0,43239.0
France,Master's Degree,6.0,43239.0
France,Master's Degree,4.0,50806.0
France,Master's Degree,4.0,35304.0
France,Bachelor's Degree,0.5,30267.0
France,Master's Degree,8.0,42804.0
France,Master's Degree,4.0,38916.0
France,Master's Degree,4.0,41077.0
France,Post Graduate Degree,2.0,25944.0
France,Master's Degree,4.0,48860.0
France,Less than Bachelor's Degree,5.0,33084.0
France,Master's Degree,8.0,41077.0
France,Master's Degree,3.0,7788.0
France,Less than Bachelor's Degree,2.0,30267.0
France,Master's Degree,4.0,37834.0
France,Master's Degree,2.0,38915.0
France,Less than Bachelor's Degree,10.0,43239.0
France,Master's Degree,0.5,37834.0
France,Post Graduate Degree,5.0,19068.0
France,Bachelor's Degree,4.0,28754.0
France,Master's Degree,4.0,40212.0
France,Master's Degree,8.0,59454.0
France,Master's Degree,1.0,33732.0
France,Master's Degree,7.0,59454.0
France,Bachelor's Degree,5.0,39996.0
France,Master's Degree,6.0,70320.0
France,Master's Degree,8.0,43239.0
France,Master's Degree,3.0,44320.0
France,Master's Degree,8.0,64859.0
France,Bachelor's Degree,2.0,51887.0
France,Master's Degree,1.0,15564.0
France,Post Graduate Degree,1.0,41077.0
France,Master's Degree,2.0,51887.0
France,Master's Degree,2.0,43239.0
France,Master's Degree,5.0,45401.0
France,Master's Degree,4.0,37834.0
France,Master's Degree,5.0,28536.0
France,Bachelor's Degree,3.0,45401.0
France,Post Graduate Degree,8.0,28536.0
France,Master's Degree,6.0,35672.0
France,Master's Degree,2.0,46482.0
France,Master's Degree,2.0,36753.0
France,Bachelor's Degree,4.0,73507.0
France,Master's Degree,9.0,88640.0
France,Master's Degree,2.0,47563.0
France,Bachelor's Degree,3.0,41077.0
France,Master's Degree,7.0,58373.0
France,Master's Degree,6.0,44320.0
